1501355400,2742.23,2742.23,2738.54,2740.36,11.06611759,30332.337601,2741.0098758
1501355460,2740.36,2742.24,2738.54,2739.99,20.21828847,55393.075127,2739.7509541
1501355520,2740,2746.92,2740,2745.21,2.9807974,8182.7459831,2745.153355
1501355580,2745.31,2745.31,2745.2,2745.21,6.54946057,17980.090645,2745.2780962
1501355640,2745.21,2745.21,2740,2740,2.55729587,7017.6834566,2744.1812811
1501355700,2740,2740,2731.87,2733.77,23.78922573,65062.904419,2734.9736035
1501355760,2734.04,2734.04,2731.92,2732.3,3.4441833,9410.4645566,2732.2775059
1501355820,2732.28,2734.54,2732.11,2732.9,11.36907646,31075.184432,2733.3077177
1501355880,2732.9,2741.26,2732.9,2738,6.01890537,16470.760487,2736.50431
1501355940,2738,2744.05,2738,2742.74,4.11455783,11279.838659,2741.4461347
1501356000,2743.18,2746.92,2741.36,2746,26.3137639,72239.065153,2745.2957862
1501356060,2746,2746.01,2737.97,2737.97,5.96731397,16376.960854,2744.4443072
1501356120,2739.99,2739.99,2729.22,2729.87,19.35501705,52888.342924,2732.5392061
1501356180,2729.21,2730,2728.76,2730,8.53104775,23285.890763,2729.5464105
1501356240,2730,2735.16,2730,2733.95,18.7134358,51128.423898,2732.177268
1501356300,2733.95,2741.11,2733.95,2741.03,1.57020634,4298.1823588,2737.3360107
1501356360,2739.2,2740.67,2736.3,2738,2.65918471,7281.7592215,2738.3427688
1501356420,2737.65,2738.24,2736.23,2738.24,1.52203282,4167.2458695,2737.9474442
1501356480,2739.19,2740.16,2737.24,2739.12,3.8904674,10657.312503,2739.3398806
1501356540,2737.23,2740.41,2734.1,2739.15,11.16345117,30571.377357,2738.5238572
1501356600,2738.2,2739.68,2736.21,2739.68,9.88068535,27057.539952,2738.4274465
1501356660,2739.67,2739.67,2734.45,2734.51,2.67479592,7323.7031849,2738.0418559
1501356720,2735.14,2736.59,2734.79,2734.79,8.91655243,24388.267333,2735.1678268
1501356780,2734.79,2734.79,2734.7,2734.71,1.57038822,4294.5548391,2734.7090257
1501356840,2734.71,2734.71,2734.71,2734.71,1.5749,4306.894779,2734.71
1501356900,2734.71,2734.71,2734.52,2734.52,4.13609117,11310.778936,2734.6541628
1501356960,2734.43,2734.43,2728.59,2728.59,7.27086597,19846.297688,2729.5645071
1501357020,2728.59,2731.52,2728.59,2731.52,15.59954684,42584.566315,2729.8591909
1501357080,2731.51,2736.59,2731.51,2735.45,6.02039184,16458.866569,2733.8530459
1501357140,2736.61,2737.12,2733.26,2733.26,16.70105757,45679.549343,2735.1291469
1501357200,2733.26,2733.27,2733.26,2733.27,6.88380989,18815.249018,2733.2609875
1501357260,2733.27,2734.68,2733.27,2734.68,6.42491885,17564.183825,2733.7596373
1501357320,2734.68,2737.17,2734.68,2737.06,1.64915959,4511.4374373,2735.5978552
1501357380,2737.07,2737.08,2734.21,2735.28,6.24156175,17081.288928,2736.7011034
1501357440,2734.2,2735,2731.21,2735,1.27318566,3479.7911391,2733.1372387
1501357500,2735,2737.19,2734.99,2737.19,7.77346511,21262.348446,2735.2471704
1501357560,2737.2,2740,2737.2,2740,3.02050543,8276.1308782,2739.9821222
1501357620,2740,2744.33,2740,2743.21,4.96683129,13615.4655,2741.2780312
1501357680,2743.21,2743.21,2743.2,2743.21,2.49597988,6846.9892376,2743.2069034
1501357740,2743.21,2743.21,2741,2741,4.78469597,13120.538874,2742.1886273
1501357800,2741.01,2741.01,2741,2741.01,0.7693601,2108.8190837,2741.0039638
1501357860,2741.01,2741.01,2740,2740.02,4.45047543,12194.979577,2740.1520958
1501357920,2740.02,2740.51,2740.02,2740.51,7.79198587,21351.143981,2740.1415169
1501357980,2740.51,2740.51,2740.27,2740.42,3.37307212,9243.8673937,2740.4891045
1501358040,2740.28,2740.5,2740.27,2740.27,5.13864819,14081.421392,2740.2968391
1501358100,2740.41,2740.51,2740.41,2740.51,4.82103864,13211.846417,2740.456446
1501358160,2740.5,2740.5,2740.01,2740.02,2.7261,7469.852088,2740.1240189
1501358220,2740.02,2740.02,2740,2740,12.23877317,33534.325587,2740.0071168
1501358280,2740,2740,2740,2740,4.7373,12980.202,2740
1501358340,2740.01,2740.51,2740.01,2740.51,2.27633368,6237.3095432,2740.0682062
1501358400,2740.51,2741.46,2740.51,2741.46,4.958,13589.062388,2740.8354959
1501358460,2741.47,2741.61,2741.47,2741.61,0.5138,1408.588188,2741.5106812
1501358520,2741.62,2741.62,2740,2740,5.6154,15387.145617,2740.1691094
1501358580,2740.02,2740.02,2735,2735,4.65909696,12764.224826,2739.6349412
1501358640,2735.01,2735.01,2726,2726.02,37.05950949,101084.41092,2727.6240919
1501358700,2726.02,2730.11,2726,2729.53,20.65321847,56323.170661,2727.0892787
1501358760,2728.2,2729.63,2727.2,2729,9.233,25196.969209,2729.012153
1501358820,2729.02,2729.02,2729.01,2729.02,5.57651124,15218.374915,2729.0135822
1501358880,2729.02,2730.19,2729.02,2730.19,4.76335802,13001.292009,2729.4383404
1501358940,2729.84,2731,2729.68,2729.95,8.52395862,23269.567249,2729.9014797
1501359000,2729.95,2730.99,2729.21,2729.21,4.09181506,11170.433217,2729.9457706
1501359060,2729.21,2729.21,2726.38,2729.21,1.77393348,4841.3458675,2729.1586308
1501359120,2729.2,2729.2,2726,2726,2.1981156,5992.3497681,2726.1304037
1501359180,2726,2726,2723.73,2723.74,9.28416302,25290.861494,2724.086322
1501359240,2723.74,2733.1,2723.74,2733.1,17.78853356,48536.561253,2728.5307746
1501359300,2733.1,2736.19,2733.1,2736.19,6.77392663,18525.737861,2734.8595391
1501359360,2736.19,2736.98,2732.46,2736.98,5.22839827,14296.316961,2734.358827
1501359420,2736.91,2738.71,2736.88,2736.88,2.020526,5530.0130439,2736.9175373
1501359480,2736.76,2736.89,2736.44,2736.44,2.08825269,5715.1325417,2736.8012354
1501359540,2736.32,2736.32,2729.87,2731.17,3.21684029,8794.975265,2734.0416285
1501359600,2729.21,2729.21,2725.23,2725.23,0.71262881,1944.3035908,2728.3538969
1501359660,2725.23,2727.9,2724.21,2727.47,9.20768243,25098.085493,2725.7766201
1501359720,2726.2,2728.14,2723.92,2723.92,7.91557686,21569.357056,2724.9254776
1501359780,2723.93,2723.93,2723.92,2723.92,0.44456469,1210.958785,2723.9203029
1501359840,2723.92,2727.51,2723.73,2727.51,6.49851312,17702.708744,2724.1167967
1501359900,2727.18,2729.19,2724.07,2724.07,12.3897972,33778.727776,2726.334195
1501359960,2725.19,2725.19,2724.07,2724.31,5.9629,16246.088511,2724.5280837
1501360020,2724.08,2724.08,2723.73,2723.73,7.9522,21660.081818,2723.7848417
1501360080,2723.74,2724.31,2723.73,2723.74,6.87865817,18736.260872,2723.8249683
1501360140,2723.73,2723.74,2723.73,2723.74,7.64091786,20811.84092,2723.7357214
1501360200,2723.74,2723.74,2723.74,2723.74,5.0383,13723.019242,2723.74
1501360260,2723.74,2723.74,2720.31,2720.31,3.9471,10746.879437,2722.7279362
1501360320,2722.2,2722.42,2718.28,2718.28,13.46195727,36611.230761,2719.606817
1501360380,2719.76,2720.02,2719.19,2719.5,1.93099232,5251.1763056,2719.4185348
1501360440,2719.41,2719.41,2711.53,2715.56,19.35058873,52558.213261,2716.1040935
1501360500,2715.55,2715.86,2714.33,2715.19,3.6091333,9799.3479258,2715.1526728
1501360560,2715.11,2715.11,2715.04,2715.06,1.12466157,3053.5446386,2715.078669
1501360620,2714.21,2714.21,2714.19,2714.19,3.10562,8429.2453878,2714.1908501
1501360680,2714.01,2714.01,2712,2712,0.72943675,1979.5895415,2713.860443
1501360740,2712.01,2712.01,2711.95,2711.95,4.426,12003.159336,2711.9655075
1501360800,2711.95,2711.96,2711.95,2711.95,4.28602686,11623.490643,2711.9500233
1501360860,2711.95,2714.57,2711.95,2714.57,4.87363936,13221.517052,2712.8632375
1501360920,2714.94,2714.94,2712.21,2712.21,5.61899929,15244.752388,2713.0724888
1501360980,2712.21,2712.21,2711.22,2711.23,5.53874577,15021.596694,2712.093553
1501361040,2711.23,2712.21,2711.23,2712.21,0.9794,2656.000474,2711.8648907
1501361100,2712.21,2715,2712.21,2715,5.5132635,14963.580859,2714.1058756
1501361160,2714.91,2718.31,2714.91,2718.27,4.21184368,11445.064861,2717.3527154
1501361220,2717.67,2718.2,2714.99,2716.4,2.29154181,6224.8327019,2716.4386331
1501361280,2715.38,2715.38,2711.99,2711.99,13.28680739,36070.610225,2714.7688053
1501361340,2714.09,2715.49,2714.09,2714.21,1.0853,2946.540591,2714.954935
1501361400,2716.2,2720.63,2712.27,2720.62,22.53211296,61204.51246,2716.3237007
1501361460,2720.62,2729.18,2720.62,2729.18,18.32293063,49907.127221,2723.7524515
1501361520,2728.65,2728.65,2728.12,2728.21,1.84539412,5034.4804947,2728.1329447
1501361580,2728.2,2728.21,2725,2725,3.56776338,9726.0072664,2726.0796837
1501361640,2725.79,2726.18,2725.56,2726.18,1.98019487,5398.1795378,2726.0850028
1501361700,2725.04,2726.46,2725.04,2726.46,2.34299009,6387.7232013,2726.3125135
1501361760,2726.42,2726.42,2725.34,2725.34,0.2472,673.7412,2725.4902913
1501361820,2725.23,2725.3,2725.23,2725.29,1.23143597,3356.019156,2725.2892053
1501361880,2725.3,2728.21,2725.3,2728.2,4.17348321,11383.392506,2727.5520071
1501361940,2728.2,2728.2,2728.15,2728.16,1.63137292,4450.6486324,2728.1614019
1501362000,2728.16,2728.16,2727.33,2727.36,6.2863647,17147.556761,2727.7381411
1501362060,2727.21,2727.21,2726.21,2726.26,2.01487132,5494.3684099,2726.9078454
1501362120,2726.26,2727.4,2726.21,2727.4,9.800935,26725.527927,2726.8345242
1501362180,2727.4,2727.62,2727,2727,12.17336036,33200.374685,2727.2974514
1501362240,2727.01,2727.01,2727.01,2727.01,0.74701075,2037.1057854,2727.01
1501362300,2727.01,2730,2727.01,2730,9.22908485,25177.443972,2728.0542309
1501362360,2730,2732.46,2729.99,2732.45,4.30782891,11760.63255,2730.0602684
1501362420,2732.45,2732.45,2732.45,2732.45,0.76583438,2092.6041516,2732.45
1501362480,2732.45,2732.45,2732.45,2732.45,4.63236605,12657.708613,2732.45
1501362540,2732.45,2732.45,2730,2732.42,3.26878051,8928.2819921,2731.3800865
1501362600,2732.42,2732.42,2730,2730,0.7699,2102.3548462,2730.6856036
1501362660,2732.41,2732.41,2730,2730.45,4.86717,13288.233882,2730.1766492
1501362720,2730.02,2730.02,2730.01,2730.01,0.65911692,1799.4016749,2730.0189395
1501362780,2730.01,2730.01,2730,2730,4.07230059,11117.388145,2730.0018501
1501362840,2730.01,2730.01,2730,2730,1.060364,2894.8018926,2730.0077074
1501362900,2730.01,2730.01,2730.01,2730.01,0.3814,1041.225814,2730.01
1501362960,2730.01,2730.01,2730,2730,3.24090471,8847.6823633,2730.0038585
1501363020,2730,2730.01,2730,2730.01,1.44979313,3957.9369049,2730.001145
1501363080,2730,2730,2723.49,2723.6,6.87431104,18733.617973,2725.162982
1501363140,2723.6,2728.01,2723.6,2728,1.45631634,3970.6580616,2726.5079383
1501363200,2728,2729.11,2725.84,2725.84,5.4925,14977.27469,2726.8592972
1501363260,2726.53,2729.98,2725.89,2725.96,1.08556607,2960.095526,2726.7760183
1501363320,2728.08,2728.82,2725.01,2728.08,0.98035192,2672.9504164,2726.5213256
1501363380,2727.81,2730.38,2727.21,2730.38,13.22101054,36075.639256,2728.6597455
1501363440,2728.26,2731.17,2727.35,2731.17,4.79826843,13096.857255,2729.4965771
1501363500,2731.17,2731.26,2731.17,2731.26,1.51523489,4138.4700905,2731.2399667
1501363560,2731.26,2732.45,2726.91,2732.45,10.15517896,27737.273801,2731.3426883
1501363620,2732.45,2732.45,2727.2,2727.45,8.13158196,22211.584505,2731.5207071
1501363680,2726.2,2726.2,2725,2725.01,1.48975553,4059.8515538,2725.1797171
1501363740,2725.01,2733.76,2725,2726.29,25.27221917,68957.705108,2728.5971463
1501363800,2725.75,2726.18,2725,2725.11,23.2889783,63471.960984,2725.4077086
1501363860,2725.1,2725.11,2724.9,2724.9,3.3869,9229.4058602,2725.0305176
1501363920,2724.91,2726.38,2724.91,2725.5,2.4476,6672.1623756,2726.0019511
1501363980,2726,2726,2725.99,2725.99,2.267,6179.822,2725.9911778
1501364040,2726.01,2726.62,2724.9,2725.93,4.47740148,12204.986325,2725.9084046
